id_venda,data,id_cliente,id_vendedor,produto,valor
3928,2024-01-24,22,16,Mouse,264
3929,2024-05-15,72,10,Mesa,907
3930,2024-04-15,48,10,Notebook,3656
3931,2024-04-27,190,6,Monitor,1585
3932,2024-02-22,188,17,Monitor,1545
3933,2024-05-11,107,16,Notebook,3487
3934,2024-04-09,133,15,Monitor,1603
3935,2024-01-05,7,14,Mouse,133
3936,2024-02-18,51,4,Monitor,1607
3937,2024-04-07,65,4,Teclado,158
3938,2024-01-30,9,2,Mesa,970
3939,2024-03-12,82,11,Cadeira,781
3940,2024-04-12,45,4,Mouse,80
3941,2024-03-03,122,16,Teclado,363
3942,2024-06-23,175,4,Mesa,1011
3943,2024-01-26,195,1,Notebook,3554
3944,2024-02-06,152,19,Mouse,215
3945,2024-01-07,10,2,Cadeira,896
3946,2024-05-06,73,9,Mesa,1031
3947,2024-06-16,48,13,Cadeira,831
3948,2024-04-01,163,18,Notebook,3486
3949,2024-06-15,182,16,Notebook,3531
3950,2024-04-12,87,16,Mouse,81
3951,2024-02-22,111,10,Monitor,1453
3952,2024-05-11,199,9,Notebook,3688
3953,2024-04-17,16,11,Mesa,892
3954,2024-04-21,53,4,Monitor,1604
3955,2024-06-01,40,10,Teclado,200
3956,2024-01-07,100,3,Cadeira,754
3957,2024-06-04,20,6,Monitor,1583
3958,2024-03-07,69,3,Cadeira,954
3959,2024-04-17,45,9,Monitor,1536
3960,2024-04-20,6,3,Teclado,255
3961,2024-05-27,197,18,Notebook,3505
3962,2024-03-23,177,8,Teclado,366
3963,2024-05-03,39,8,Notebook,3559
3964,2024-05-18,102,15,Notebook,3517
3965,2024-04-13,130,13,Cadeira,993
3966,2024-03-07,107,7,Mesa,1096
3967,2024-01-07,39,19,Teclado,245
3968,2024-05-30,118,8,Monitor,1493
3969,2024-04-19,149,10,Teclado,292
3970,2024-02-03,168,17,Cadeira,839
3971,2024-04-15,82,1,Notebook,3491
3972,2024-05-26,54,13,Cadeira,888
3973,2024-02-27,110,13,Mouse,142
3974,2024-01-09,12,16,Mouse,80
3975,2024-02-17,165,9,Monitor,1643
3976,2024-04-24,110,10,Cadeira,986
3977,2024-02-10,38,6,Monitor,1604
3978,2024-02-17,143,5,Monitor,1695
3979,2024-06-21,7,2,Mouse,127
3980,2024-01-25,78,11,Monitor,1667
3981,2024-04-25,178,9,Mouse,269
3982,2024-03-18,65,6,Notebook,3577
3983,2024-04-17,102,8,Cadeira,770
3984,2024-01-25,195,9,Monitor,1470
3985,2024-05-26,101,9,Mouse,141
3986,2024-02-08,44,8,Teclado,278
3987,2024-04-28,31,12,Monitor,1551
3988,2024-03-19,171,8,Mesa,1035
3989,2024-03-20,77,3,Notebook,3462
3990,2024-01-27,48,13,Notebook,3522
3991,2024-04-13,82,19,Teclado,369
3992,2024-03-14,127,2,Mouse,75
3993,2024-03-08,189,17,Monitor,1688
3994,2024-05-26,84,16,Mouse,284
3995,2024-01-28,10,4,Notebook,3561
3996,2024-05-02,29,18,Mouse,297
3997,2024-06-09,48,14,Notebook,3635
3998,2024-05-17,190,2,Mouse,86
3999,2024-03-23,116,13,Teclado,222
4000,2024-01-30,13,20,Cadeira,761
4001,2024-01-22,172,17,Teclado,235
4002,2024-01-03,47,15,Teclado,392
4003,2024-04-10,103,20,Cadeira,929
4004,2024-04-14,192,5,Cadeira,871
4005,2024-06-24,91,7,Monitor,1653
4006,2024-01-02,53,18,Monitor,1695
4007,2024-02-23,92,11,Teclado,219
4008,2024-01-06,77,18,Teclado,257
4009,2024-04-16,44,5,Notebook,3650
4010,2024-06-16,156,13,Notebook,3501
4011,2024-05-02,2,18,Monitor,1486
4012,2024-01-02,101,2,Mesa,966
4013,2024-04-20,57,20,Mesa,852
4014,2024-01-02,57,4,Monitor,1675
4015,2024-04-02,34,13,Notebook,3457
4016,2024-04-10,58,16,Notebook,3587
4017,2024-04-06,180,6,Mesa,896
4018,2024-04-20,157,8,Mouse,238
4019,2024-01-06,35,16,Mouse,133
4020,2024-05-06,75,13,Notebook,3491
4021,2024-04-13,176,4,Mouse,112
4022,2024-05-26,33,2,Cadeira,874
4023,2024-06-03,115,9,Monitor,1586
4024,2024-01-01,75,18,Monitor,1463
4025,2024-02-02,73,17,Notebook,3678
4026,2024-02-09,78,8,Teclado,240
4027,2024-02-01,9,15,Mesa,1082
4028,2024-01-17,48,9,Notebook,3673
4029,2024-05-05,67,17,Mouse,201
4030,2024-01-08,164,2,Mesa,851
4031,2024-02-26,199,6,Teclado,264
4032,2024-02-11,119,5,Mouse,294
4033,2024-04-07,172,17,Cadeira,962
4034,2024-05-16,188,2,Mouse,70
4035,2024-04-29,191,18,Cadeira,985
4036,2024-03-27,133,10,Mesa,924
4037,2024-06-11,119,10,Cadeira,814
4038,2024-02-23,86,6,Mesa,1023
4039,2024-03-24,106,12,Mesa,1036
4040,2024-01-25,76,17,Mesa,1052
4041,2024-03-07,40,13,Mesa,974
4042,2024-06-22,19,20,Mesa,984
4043,2024-05-31,47,16,Mouse,135
4044,2024-02-15,65,10,Mesa,992
4045,2024-01-22,195,2,Mouse,141
4046,2024-05-18,146,2,Mesa,1095
4047,2024-06-24,178,7,Cadeira,865
4048,2024-01-08,30,6,Mesa,970
4049,2024-02-08,126,1,Teclado,196
4050,2024-06-11,66,12,Mesa,939
4051,2024-02-18,5,13,Mesa,889
4052,2024-02-15,93,12,Cadeira,791
4053,2024-02-07,97,19,Monitor,1628
4054,2024-05-15,170,9,Cadeira,784
4055,2024-02-23,94,10,Teclado,393
4056,2024-06-13,106,17,Monitor,1687
4057,2024-04-01,133,18,Notebook,3682
4058,2024-02-09,178,8,Notebook,3490
4059,2024-02-03,85,7,Teclado,234
4060,2024-04-05,58,9,Cadeira,873
4061,2024-03-19,79,10,Mouse,126
4062,2024-05-06,8,12,Teclado,187
4063,2024-01-17,159,15,Monitor,1649
4064,2024-06-09,12,15,Monitor,1684
4065,2024-06-23,149,4,Mesa,945
4066,2024-04-19,94,4,Notebook,3585
4067,2024-02-21,190,1,Monitor,1685
4068,2024-04-27,91,12,Teclado,351
4069,2024-01-09,33,2,Monitor,1512
4070,2024-02-02,154,15,Teclado,236
4071,2024-04-22,100,17,Mouse,201
4072,2024-05-28,168,7,Mesa,1025
4073,2024-03-25,193,6,Notebook,3501
4074,2024-01-10,187,12,Monitor,1487
4075,2024-01-06,15,19,Teclado,371
4076,2024-04-24,114,1,Cadeira,982
4077,2024-04-30,129,14,Notebook,3536
4078,2024-05-20,11,4,Mouse,74
4079,2024-03-05,55,5,Teclado,362
4080,2024-01-20,2,1,Mesa,969
4081,2024-02-26,65,1,Mesa,919
4082,2024-02-15,172,6,Mouse,182
4083,2024-05-15,16,5,Mouse,278
4084,2024-01-10,150,2,Mesa,1066
4085,2024-04-22,106,5,Monitor,1473
4086,2024-05-18,146,9,Monitor,1535
4087,2024-01-12,175,19,Teclado,354
4088,2024-05-17,30,15,Cadeira,894
4089,2024-06-01,10,13,Teclado,355
4090,2024-06-25,186,12,Cadeira,975
4091,2024-06-25,62,5,Mouse,287
4092,2024-01-11,85,2,Notebook,3660
4093,2024-04-27,134,4,Teclado,175
4094,2024-06-12,67,18,Teclado,152
4095,2024-02-08,41,10,Cadeira,751
4096,2024-02-22,171,13,Mouse,161
4097,2024-02-25,18,12,Mouse,71
4098,2024-04-13,58,2,Cadeira,899
4099,2024-05-08,60,15,Mouse,140
4100,2024-02-25,88,14,Mesa,853
4101,2024-04-27,27,10,Monitor,1690
4102,2024-05-11,68,8,Mesa,887
4103,2024-01-30,22,15,Notebook,3552
4104,2024-01-12,152,13,Teclado,361
4105,2024-02-04,40,8,Notebook,3519
4106,2024-03-17,109,14,Teclado,350
4107,2024-06-28,74,1,Monitor,1501
4108,2024-06-07,66,13,Mouse,100
4109,2024-04-11,168,8,Mesa,1003
4110,2024-03-27,6,18,Cadeira,785
4111,2024-02-21,112,9,Mesa,1003
4112,2024-03-20,18,13,Monitor,1605
4113,2024-05-14,81,3,Notebook,3582
4114,2024-01-22,102,18,Cadeira,864
4115,2024-03-15,110,10,Mouse,143
4116,2024-02-27,30,5,Monitor,1467
4117,2024-04-02,122,6,Cadeira,764
4118,2024-04-12,149,8,Monitor,1634
4119,2024-05-19,62,7,Monitor,1546
4120,2024-01-07,138,18,Mouse,74
4121,2024-05-07,120,14,Teclado,186
4122,2024-02-24,107,15,Cadeira,853
4123,2024-04-15,141,10,Mouse,155
4124,2024-03-02,76,12,Monitor,1663
4125,2024-03-30,9,7,Mouse,219
4126,2024-04-07,196,7,Teclado,329
4127,2024-03-17,39,11,Mesa,864
4128,2024-04-28,24,13,Cadeira,766
4129,2024-02-05,125,15,Teclado,200
4130,2024-03-29,118,18,Notebook,3494
4131,2024-05-31,34,7,Cadeira,940
4132,2024-06-20,61,6,Teclado,271
4133,2024-05-24,169,11,Monitor,1605
4134,2024-05-09,133,8,Cadeira,936
4135,2024-05-20,79,20,Cadeira,963
4136,2024-06-07,50,1,Mouse,218
4137,2024-04-02,132,8,Monitor,1619
4138,2024-04-23,51,8,Notebook,3658
4139,2024-01-28,52,19,Mesa,1046
4140,2024-06-03,122,3,Teclado,231
4141,2024-05-22,167,5,Mouse,214
4142,2024-02-02,8,3,Teclado,345
4143,2024-01-20,113,15,Notebook,3695
4144,2024-06-18,45,14,Notebook,3584
4145,2024-05-19,88,15,Cadeira,838
4146,2024-04-10,28,17,Notebook,3550
4147,2024-01-23,119,18,Teclado,189
4148,2024-04-21,107,2,Monitor,1617
4149,2024-01-14,27,12,Monitor,1492
4150,2024-03-31,193,16,Cadeira,822
4151,2024-06-01,162,4,Mesa,1060
4152,2024-03-17,81,2,Teclado,328
4153,2024-03-25,101,14,Teclado,350
4154,2024-04-18,62,11,Notebook,3472
4155,2024-01-31,62,13,Teclado,244
4156,2024-05-01,166,7,Mouse,229
4157,2024-04-16,26,10,Mesa,1093
4158,2024-02-23,121,1,Notebook,3608
4159,2024-05-12,24,4,Mouse,86
4160,2024-05-20,39,18,Cadeira,861
4161,2024-06-04,124,6,Monitor,1552
4162,2024-02-12,21,2,Cadeira,807
4163,2024-03-29,94,3,Monitor,1535
4164,2024-04-24,175,14,Cadeira,784
4165,2024-04-08,115,8,Teclado,179
4166,2024-02-16,176,16,Mouse,261
4167,2024-03-11,121,19,Monitor,1630
4168,2024-06-14,13,18,Notebook,3628
4169,2024-03-07,131,6,Mouse,173
4170,2024-03-02,160,14,Notebook,3614
4171,2024-04-18,163,3,Mouse,287
4172,2024-06-15,19,16,Mouse,191
4173,2024-02-06,142,1,Cadeira,883
4174,2024-04-28,176,12,Monitor,1483
4175,2024-03-26,81,14,Monitor,1505
4176,2024-05-05,123,19,Mouse,293
4177,2024-05-15,68,19,Teclado,174
4178,2024-02-21,173,9,Teclado,264
4179,2024-03-31,19,7,Notebook,3462
4180,2024-02-02,64,14,Notebook,3512
4181,2024-03-21,101,5,Cadeira,979
4182,2024-02-11,66,18,Mouse,171
4183,2024-04-21,66,9,Notebook,3643
4184,2024-05-05,75,7,Notebook,3571
4185,2024-06-03,45,9,Mesa,969
4186,2024-05-15,87,4,Mouse,202
4187,2024-05-30,67,17,Cadeira,952
4188,2024-04-15,197,12,Notebook,3460
4189,2024-05-04,3,6,Cadeira,965
4190,2024-04-22,166,18,Monitor,1655
4191,2024-03-04,170,8,Cadeira,858
4192,2024-05-02,168,15,Teclado,371
4193,2024-04-23,178,3,Teclado,253
4194,2024-01-20,163,2,Cadeira,860
4195,2024-01-16,24,9,Teclado,321
4196,2024-05-24,88,8,Monitor,1676
4197,2024-01-19,17,4,Mouse,282
4198,2024-04-29,40,2,Teclado,396
4199,2024-05-15,194,14,Teclado,218
4200,2024-06-14,172,2,Cadeira,851
4201,2024-02-07,151,2,Monitor,1451
4202,2024-04-02,6,7,Mouse,237
4203,2024-04-14,194,12,Cadeira,786
4204,2024-04-09,149,6,Cadeira,867
4205,2024-03-30,119,18,Mesa,898
4206,2024-06-07,120,4,Monitor,1699
4207,2024-02-13,35,19,Mouse,295
4208,2024-03-16,113,13,Monitor,1524
4209,2024-05-24,29,20,Mouse,233
4210,2024-03-19,7,2,Monitor,1524
4211,2024-03-13,53,8,Cadeira,950
4212,2024-06-15,165,19,Cadeira,947
4213,2024-06-18,23,9,Notebook,3697
4214,2024-06-24,97,4,Teclado,183
4215,2024-05-19,136,16,Mesa,907
4216,2024-04-05,76,19,Monitor,1560
4217,2024-03-29,176,10,Mesa,1014
4218,2024-04-12,10,6,Notebook,3545
4219,2024-05-25,117,16,Teclado,209
4220,2024-01-06,24,10,Monitor,1589
4221,2024-05-01,175,13,Mouse,306
4222,2024-06-19,181,9,Teclado,181
4223,2024-04-25,39,7,Cadeira,958
4224,2024-06-11,195,4,Notebook,3581
4225,2024-03-02,66,19,Teclado,255
4226,2024-05-23,6,4,Teclado,182
4227,2024-05-15,21,19,Cadeira,792
4228,2024-03-29,73,19,Monitor,1561
4229,2024-04-05,74,12,Mouse,176
4230,2024-05-05,36,13,Cadeira,758
4231,2024-03-30,131,4,Mouse,295
4232,2024-03-26,170,10,Monitor,1680
4233,2024-06-07,173,7,Teclado,328
4234,2024-05-17,44,5,Mouse,291
4235,2024-04-30,91,17,Notebook,3563
4236,2024-03-16,161,18,Notebook,3574
4237,2024-04-01,60,11,Cadeira,769
4238,2024-03-10,93,15,Monitor,1616
4239,2024-05-27,83,7,Cadeira,900
4240,2024-05-12,198,18,Cadeira,790
4241,2024-01-23,83,6,Mesa,893
4242,2024-05-16,77,18,Cadeira,874
4243,2024-02-27,26,16,Mesa,884
4244,2024-02-15,21,2,Notebook,3600
4245,2024-01-22,120,19,Notebook,3695
4246,2024-01-08,130,1,Cadeira,807
4247,2024-05-02,175,11,Notebook,3497
4248,2024-01-20,108,20,Monitor,1680
4249,2024-06-27,158,5,Mesa,1064
4250,2024-03-18,27,16,Mesa,907
4251,2024-02-08,71,1,Cadeira,850
4252,2024-02-06,148,19,Notebook,3506
4253,2024-06-26,50,14,Mouse,284
4254,2024-06-10,95,3,Mesa,1016
4255,2024-03-15,23,2,Cadeira,905
4256,2024-04-27,141,5,Cadeira,813
4257,2024-04-13,81,17,Monitor,1511
4258,2024-06-09,132,18,Teclado,232
4259,2024-01-31,142,1,Teclado,262
4260,2024-05-02,20,15,Mesa,961
4261,2024-02-23,124,9,Monitor,1511
4262,2024-06-20,13,5,Monitor,1543
4263,2024-02-03,3,13,Monitor,1662
4264,2024-05-01,175,19,Mesa,1065
4265,2024-04-22,131,10,Teclado,234
4266,2024-03-02,129,20,Monitor,1475
4267,2024-01-23,90,14,Notebook,3628
4268,2024-02-15,152,12,Cadeira,870
4269,2024-02-25,35,11,Cadeira,799
4270,2024-05-14,14,7,Mouse,184
4271,2024-04-27,195,17,Mouse,105
4272,2024-05-10,141,18,Mesa,1003
4273,2024-06-14,175,7,Mesa,882
4274,2024-06-10,50,20,Cadeira,872
4275,2024-04-22,78,6,Notebook,3549
4276,2024-02-13,154,11,Teclado,217
4277,2024-05-07,3,12,Teclado,222
4278,2024-04-17,179,16,Mesa,985
4279,2024-06-06,40,19,Notebook,3643
4280,2024-01-17,196,19,Mesa,1070
4281,2024-02-28,164,11,Teclado,172
4282,2024-05-17,51,16,Mesa,919
4283,2024-04-08,1,12,Monitor,1504
4284,2024-03-24,104,8,Mesa,1020
4285,2024-05-25,161,3,Cadeira,977
4286,2024-02-14,135,2,Mesa,959
4287,2024-04-17,117,6,Cadeira,898
4288,2024-03-02,116,16,Notebook,3599
4289,2024-02-28,52,20,Teclado,158
4290,2024-06-25,120,15,Mouse,231
4291,2024-06-08,139,14,Mouse,256
4292,2024-05-17,155,2,Teclado,398
4293,2024-01-11,142,20,Mouse,223
4294,2024-04-11,86,18,Mesa,978
4295,2024-03-10,46,14,Notebook,3677
4296,2024-05-02,76,18,Notebook,3557
4297,2024-06-23,10,2,Teclado,282
4298,2024-02-03,152,1,Mouse,238
4299,2024-04-10,61,20,Mesa,1040
4300,2024-05-24,18,2,Notebook,3599
4301,2024-04-13,86,9,Notebook,3517
4302,2024-02-09,137,9,Monitor,1625
4303,2024-01-19,145,16,Monitor,1515
4304,2024-03-07,128,11,Notebook,3593
4305,2024-03-22,104,6,Teclado,357
4306,2024-03-04,186,12,Cadeira,802
4307,2024-03-23,141,3,Cadeira,877
4308,2024-02-16,178,12,Mesa,1097
4309,2024-01-06,101,1,Notebook,3697
4310,2024-01-16,6,9,Notebook,3663
4311,2024-05-25,85,20,Notebook,3684
4312,2024-06-28,51,6,Teclado,214
4313,2024-06-24,36,11,Monitor,1656
4314,2024-06-19,71,3,Notebook,3513
4315,2024-02-08,100,4,Notebook,3665
4316,2024-06-25,25,10,Mouse,137
4317,2024-04-22,139,19,Teclado,340
4318,2024-05-19,44,6,Mesa,911
4319,2024-05-17,14,1,Notebook,3659
4320,2024-03-11,29,8,Mouse,150
4321,2024-04-19,74,8,Cadeira,820
4322,2024-02-24,50,6,Mesa,963
4323,2024-05-08,5,17,Notebook,3622
4324,2024-02-18,200,19,Notebook,3501
4325,2024-06-12,110,1,Mouse,185
4326,2024-01-21,197,15,Teclado,274
4327,2024-02-06,122,13,Notebook,3651
4328,2024-04-25,88,3,Cadeira,876
4329,2024-01-24,57,2,Notebook,3514
4330,2024-02-24,26,3,Cadeira,879
4331,2024-01-25,6,9,Mesa,1026
4332,2024-05-14,144,16,Mesa,871
4333,2024-05-06,60,13,Monitor,1673
4334,2024-04-02,100,19,Monitor,1606
4335,2024-04-03,12,18,Cadeira,912
4336,2024-03-11,75,12,Teclado,358
4337,2024-05-01,3,12,Notebook,3525
4338,2024-01-24,63,1,Notebook,3601
4339,2024-01-11,192,20,Monitor,1543
4340,2024-03-13,190,8,Cadeira,985
4341,2024-01-12,134,17,Notebook,3607
4342,2024-02-04,19,20,Notebook,3661
4343,2024-05-20,18,7,Teclado,319
4344,2024-01-23,80,9,Mouse,140
4345,2024-03-23,171,17,Monitor,1555
4346,2024-06-15,73,10,Monitor,1499
4347,2024-03-28,131,4,Mouse,315
4348,2024-03-20,126,7,Notebook,3551
4349,2024-04-06,72,7,Teclado,348
4350,2024-05-19,38,8,Teclado,337
4351,2024-02-03,68,8,Monitor,1562
4352,2024-03-15,172,16,Teclado,179
4353,2024-06-07,80,12,Mesa,861
4354,2024-05-07,191,15,Mouse,246
4355,2024-05-20,42,8,Notebook,3672
4356,2024-01-31,64,9,Mesa,931
4357,2024-05-09,182,3,Mouse,115
4358,2024-04-12,78,16,Cadeira,920
4359,2024-01-15,127,15,Monitor,1579
4360,2024-02-26,105,4,Teclado,394
4361,2024-03-15,199,20,Cadeira,846
4362,2024-02-03,76,16,Teclado,352
4363,2024-04-12,165,10,Mesa,1075
4364,2024-03-15,132,11,Notebook,3529
4365,2024-01-29,130,5,Notebook,3503
4366,2024-01-16,122,11,Notebook,3484
4367,2024-06-15,44,13,Teclado,201
4368,2024-03-17,195,15,Cadeira,910
4369,2024-02-06,196,6,Notebook,3662
4370,2024-03-21,102,16,Cadeira,833
4371,2024-05-28,62,15,Teclado,221
4372,2024-06-20,1,11,Mesa,1028
4373,2024-05-03,17,20,Cadeira,775
4374,2024-01-19,16,2,Mesa,1074
4375,2024-04-11,9,2,Teclado,339
4376,2024-05-15,181,12,Teclado,210
4377,2024-03-17,59,16,Monitor,1603
4378,2024-02-10,119,19,Teclado,186
4379,2024-03-01,137,2,Teclado,307
4380,2024-01-26,140,17,Mouse,164
4381,2024-03-11,119,14,Notebook,3674
4382,2024-04-12,41,16,Monitor,1460
4383,2024-03-10,143,5,Monitor,1630
4384,2024-04-16,66,10,Monitor,1490
4385,2024-06-05,75,17,Mouse,202
4386,2024-04-16,11,13,Mesa,915
4387,2024-04-12,8,16,Teclado,290
4388,2024-01-19,183,9,Notebook,3640
4389,2024-03-08,134,4,Cadeira,959
4390,2024-03-10,181,16,Mesa,1067
4391,2024-04-22,148,11,Teclado,302
4392,2024-02-26,167,7,Mouse,241
4393,2024-06-13,99,17,Teclado,291
4394,2024-03-01,72,13,Teclado,218
4395,2024-04-01,113,4,Mouse,128
4396,2024-01-30,107,14,Monitor,1633
4397,2024-06-01,34,10,Monitor,1683
4398,2024-05-06,57,10,Notebook,3629
4399,2024-04-24,117,10,Notebook,3515
4400,2024-01-06,120,12,Monitor,1517
4401,2024-01-18,147,2,Mesa,861
4402,2024-01-10,71,9,Cadeira,952
4403,2024-04-01,159,5,Teclado,217
4404,2024-05-18,40,8,Cadeira,920
4405,2024-03-17,142,14,Teclado,222
4406,2024-04-10,103,7,Monitor,1651
4407,2024-03-24,124,7,Notebook,3668
4408,2024-02-21,123,9,Mesa,855
4409,2024-01-31,100,3,Notebook,3464
4410,2024-05-24,165,14,Cadeira,791
4411,2024-04-19,172,17,Notebook,3480
4412,2024-04-02,137,18,Monitor,1663
4413,2024-06-12,58,12,Mesa,1030
4414,2024-06-02,148,14,Cadeira,755
4415,2024-02-22,109,13,Mesa,882
4416,2024-05-24,121,14,Teclado,306
4417,2024-03-26,92,9,Notebook,3470
4418,2024-06-01,50,19,Mesa,973
4419,2024-01-02,148,2,Mouse,251
4420,2024-03-26,105,11,Notebook,3633
4421,2024-05-12,164,17,Teclado,393
4422,2024-01-04,117,2,Mesa,943
4423,2024-06-12,27,19,Cadeira,898
4424,2024-01-06,200,7,Teclado,249
4425,2024-05-28,32,18,Mouse,124
4426,2024-04-27,1,13,Mesa,1035
4427,2024-03-29,17,5,Monitor,1513
4428,2024-06-02,137,18,Notebook,3535
4429,2024-06-15,84,16,Cadeira,923
4430,2024-06-09,45,15,Monitor,1661
4431,2024-01-14,66,8,Mesa,871
4432,2024-02-25,32,15,Mesa,1093
4433,2024-03-21,45,1,Teclado,209
4434,2024-05-28,9,17,Mesa,953
4435,2024-02-15,30,15,Cadeira,888
4436,2024-05-23,84,14,Monitor,1496
4437,2024-01-16,166,14,Cadeira,908
4438,2024-04-29,60,10,Mouse,312
4439,2024-03-24,1,2,Mouse,301
4440,2024-06-05,5,6,Notebook,3526
4441,2024-01-08,63,17,Notebook,3467
4442,2024-03-28,164,5,Mouse,91
4443,2024-05-10,65,5,Mesa,1033
4444,2024-01-19,78,15,Cadeira,894
4445,2024-04-06,152,15,Mouse,107
4446,2024-03-06,132,20,Notebook,3474
4447,2024-03-19,114,11,Mouse,101
4448,2024-03-26,196,5,Mesa,992
4449,2024-05-03,25,1,Mouse,82
4450,2024-05-29,135,11,Cadeira,935
4451,2024-02-15,141,11,Monitor,1667
4452,2024-04-22,196,6,Mesa,1027
4453,2024-03-31,43,8,Notebook,3460
4454,2024-05-20,57,2,Cadeira,762
4455,2024-02-02,164,15,Mouse,166
4456,2024-05-12,142,9,Mouse,247
4457,2024-03-17,72,15,Monitor,1550
4458,2024-06-03,27,8,Notebook,3487
4459,2024-04-30,128,16,Notebook,3450
4460,2024-05-07,106,14,Teclado,188
4461,2024-03-18,165,15,Notebook,3476
4462,2024-05-31,71,20,Monitor,1485
4463,2024-03-07,153,13,Teclado,309
4464,2024-04-24,67,9,Teclado,318
4465,2024-03-03,90,1,Mouse,212
4466,2024-04-22,4,6,Mouse,100
4467,2024-04-03,106,8,Notebook,3576
4468,2024-02-17,79,20,Teclado,155
4469,2024-01-12,96,18,Mouse,158
4470,2024-06-04,93,18,Monitor,1690
4471,2024-06-20,74,17,Mouse,249
4472,2024-06-19,126,16,Mesa,1059
4473,2024-05-24,16,13,Mesa,999
4474,2024-02-09,147,4,Mouse,100
4475,2024-06-25,157,4,Teclado,249
4476,2024-03-25,116,14,Teclado,222
4477,2024-02-26,179,5,Cadeira,795
4478,2024-03-27,18,16,Mesa,1044
4479,2024-03-24,186,14,Monitor,1546
4480,2024-04-30,172,14,Teclado,368
4481,2024-03-14,16,14,Notebook,3620
4482,2024-04-16,193,14,Mesa,850
4483,2024-05-03,130,19,Monitor,1621
4484,2024-04-09,56,3,Monitor,1506
4485,2024-02-12,79,17,Teclado,158
4486,2024-04-28,103,14,Monitor,1454
4487,2024-01-23,28,10,Teclado,228
4488,2024-06-03,193,13,Mouse,183
4489,2024-02-06,5,4,Mesa,858
4490,2024-05-13,106,11,Cadeira,922
4491,2024-03-05,22,15,Mouse,289
4492,2024-05-13,117,15,Mesa,1054
4493,2024-06-26,100,2,Teclado,173
4494,2024-01-22,13,11,Mesa,1086
4495,2024-04-14,65,2,Teclado,351
4496,2024-03-28,144,5,Mouse,239
4497,2024-06-01,86,13,Notebook,3599
4498,2024-05-04,64,1,Notebook,3552
4499,2024-03-19,32,7,Mesa,909
4500,2024-03-30,80,7,Notebook,3535
4501,2024-02-20,51,10,Teclado,314
4502,2024-06-24,79,6,Monitor,1565
4503,2024-04-11,186,20,Teclado,316
4504,2024-04-15,174,12,Monitor,1533
4505,2024-02-29,180,13,Mouse,271
4506,2024-02-15,106,11,Cadeira,951
4507,2024-02-05,63,18,Monitor,1539
4508,2024-06-14,76,2,Notebook,3538
4509,2024-01-11,60,16,Teclado,330
4510,2024-01-12,65,2,Mouse,189
4511,2024-06-18,117,19,Notebook,3605
4512,2024-02-08,81,6,Mouse,274
4513,2024-05-18,105,1,Cadeira,892
4514,2024-02-05,128,11,Teclado,337
4515,2024-02-21,183,18,Mesa,1037
4516,2024-01-31,185,10,Teclado,155
4517,2024-02-02,71,18,Cadeira,801
4518,2024-05-20,86,1,Teclado,289
4519,2024-05-25,154,19,Mesa,868
4520,2024-06-17,140,16,Monitor,1673
4521,2024-02-27,71,7,Mouse,144
4522,2024-05-31,46,15,Mesa,1079
4523,2024-05-07,47,1,Notebook,3674
4524,2024-01-31,79,9,Cadeira,879
4525,2024-02-24,166,2,Monitor,1504
4526,2024-01-10,149,17,Notebook,3464
4527,2024-05-09,142,10,Notebook,3641
4528,2024-01-15,130,6,Cadeira,849
4529,2024-01-03,200,5,Monitor,1518
4530,2024-02-12,127,8,Notebook,3592
4531,2024-06-07,109,8,Notebook,3492
4532,2024-03-07,119,5,Monitor,1651
4533,2024-02-25,198,12,Teclado,166
4534,2024-03-03,101,7,Notebook,3547
4535,2024-01-15,161,13,Mouse,185
4536,2024-04-18,6,13,Monitor,1601
4537,2024-04-25,126,17,Notebook,3523
4538,2024-04-01,103,4,Cadeira,865
4539,2024-05-17,37,18,Mesa,879
4540,2024-06-14,142,10,Mouse,136
4541,2024-02-16,37,3,Mesa,900
4542,2024-02-26,8,12,Mesa,909
4543,2024-02-19,77,1,Notebook,3678
4544,2024-03-11,141,11,Mouse,72
4545,2024-05-22,40,18,Mouse,173
4546,2024-05-25,107,13,Teclado,154
4547,2024-03-22,92,17,Mesa,877
4548,2024-04-25,186,8,Mouse,177
4549,2024-04-14,18,20,Teclado,355
4550,2024-03-28,57,19,Monitor,1680
4551,2024-01-02,83,17,Teclado,288
4552,2024-04-13,166,2,Cadeira,949
4553,2024-03-24,32,3,Notebook,3550
4554,2024-02-12,194,3,Monitor,1649
4555,2024-06-02,25,6,Monitor,1525
4556,2024-03-11,186,10,Cadeira,764
4557,2024-06-14,33,18,Teclado,232
4558,2024-04-03,88,18,Notebook,3497
4559,2024-02-11,194,14,Teclado,276
4560,2024-05-12,158,16,Mouse,115
4561,2024-05-18,104,7,Teclado,177
4562,2024-03-05,34,1,Monitor,1456
4563,2024-02-03,102,17,Notebook,3681
4564,2024-04-29,127,5,Teclado,348
4565,2024-01-01,69,1,Notebook,3543
4566,2024-05-09,176,17,Notebook,3531
4567,2024-05-27,40,10,Mouse,157
4568,2024-03-01,179,12,Mouse,203
4569,2024-05-28,80,20,Monitor,1635
4570,2024-03-28,141,2,Cadeira,992
4571,2024-03-08,31,16,Notebook,3517
4572,2024-05-06,116,15,Cadeira,804
4573,2024-05-19,167,13,Monitor,1644
4574,2024-01-22,63,18,Notebook,3626
